buy/sell,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
145,272.853593,272.853593,272.853593,272.853593,272.853593,272.853593,248.8366873,245.4686966,242.6392626,235.8918546,233.2730791,232.1939535,232.7733026,226.1758028,227.16181,226.4040197,226.7924407,225.9724473,227.5903273,226.1403016,226.8115953,227.3561229,226.7124192,226.9447676,324.7952619,325.99563,214.1519144,211.97728,238.2742281,234.0192492,256.1682433,257.0863842,275.8441605,266.6127906,269.6240447,336.4493864,317.4938215,289.7366221,285.4509849,309.3979615,305.7448643,279.583741,269.1017538,244.3286521,275.2794623,261.4351857,262.0907234,262.2307351,256.6249881,253.7332916,253.5367715,356.2471308,290.471283,284.7965749,306.2950981,281.2805804,304.5170292,267.3793281,312.6204256,314.9356353,321.6773141,313.197006,391.0202618,346.467739,328.4759118,392.791865,393.2226491,362.297738,403.2654394,449.743342,331.1594009,391.2767089,421.5888019,417.1289018,408.5915316,391.6150846,333.3703583,380.2163613,360.7347321,448.8704659,443.1229587,396.6053313,555.5445133,562.2144319,495.509147,527.5091579,471.3578045,487.9350242,554.6913433,436.5125043,506.4586985,552.8861956,249.0998553,277.5240873,227.1577165,305.1821627,264.391093,161.515379,229.8781984,129.5613063
146,273.4802809,273.4802809,273.4802809,273.4802809,273.4802809,273.4802809,273.4802809,273.4802809,273.4802809,250.5300199,248.3993382,245.0673009,241.5135639,236.8423516,233.6895738,233.4382642,231.7093157,231.8159014,230.1230095,229.6705058,229.7201224,228.3996337,228.3232739,228.7789543,228.5603778,227.8385685,228.8800255,228.1092252,229.0647091,333.2445491,330.4075478,317.5103816,282.4345374,273.0007237,267.8947708,300.9623125,301.3306935,241.7310496,280.1158681,263.1480749,259.5711182,255.428945,264.2026922,265.0194298,264.5850632,247.4855975,259.4988294,260.622938,250.0869107,242.7052919,241.4564222,339.9645727,288.2767899,308.1425077,289.0448965,280.9239865,302.4234444,266.5685429,320.8564157,322.6809284,342.5252005,311.960128,355.3359481,343.9670196,326.5035208,378.6382217,385.2361446,359.5222645,390.4038156,368.7917314,382.2250333,334.8558097,335.8365623,363.5026938,347.2717502,318.4482438,295.8010928,378.407008,317.3303736,418.5398027,350.887452,373.5775766,453.3886652,386.1194891,533.8495207,546.8040494,416.0273209,468.2301993,469.9492929,460.6665149,306.6246356,302.1719277,354.6914391,554.5517745,322.2721443,331.6853619,275.903145,172.2251172,230.2960212,127.6797864
147,270.8852062,270.8852062,270.8852062,270.8852062,270.8852062,270.8852062,270.8852062,270.8852062,249.2272549,243.0850608,242.2319748,240.927644,232.9402058,232.2870168,231.0116957,229.3166362,229.4735916,227.0024438,227.9664324,227.0158946,225.6137871,225.8179829,226.165674,226.1466843,226.3678106,225.2809676,225.5704478,226.8312116,227.2490727,328.2205602,317.4717212,281.213364,272.448539,270.1714386,298.1033812,242.200469,257.0442215,250.8488643,266.0728814,288.4632169,255.3665378,265.3561031,261.030288,275.7992751,248.9257017,267.7711409,256.6770758,243.6276141,284.4491432,281.2783606,335.0290854,275.7257323,288.8800032,290.552298,275.2693718,276.3394942,285.230657,261.5453441,351.1586695,316.9611279,313.1155349,373.6055815,370.7618477,320.0703027,326.320446,387.6819759,351.2583102,318.6468645,437.4666049,368.8242402,337.0227,327.2785182,330.0796532,337.4389856,348.5779826,328.0817649,279.2544871,356.7324605,264.6078055,338.9676582,351.4747775,338.8750365,375.8464523,361.3399141,394.8946834,470.5385542,476.6316073,485.2651515,527.0378754,517.4832355,307.0531005,317.6738837,398.341981,411.9052386,376.9902917,284.0363834,204.2920702,228.3473461,220.426739,192.8629124
148,270.9254859,270.9254859,270.9254859,270.9254859,270.9254859,270.9254859,270.9254859,270.9254859,249.2021383,242.3900779,241.9698393,239.3645453,232.9019868,231.6954152,230.7208541,228.8251929,228.4585687,226.3658391,226.7388984,226.5950124,226.2694761,224.1374432,225.3667476,225.4332318,224.708605,225.1998417,225.6164578,225.6208648,226.6374998,328.1629672,314.8633234,277.5114589,271.9115869,269.4027524,297.7948713,240.604616,237.6090095,278.9514319,290.0663198,285.3979636,273.0984529,263.2088049,260.0016811,270.5915715,248.937775,264.8237196,256.2978333,242.8225433,283.4897898,280.7781261,343.8250166,293.9697862,297.8318565,292.2719914,265.9227272,290.4346521,272.3707816,264.2857335,324.9529053,315.2049022,373.8371598,368.9886475,333.2210543,334.3895162,353.5220128,379.6553514,347.0785144,339.4848193,403.3793625,399.565352,324.3002891,351.5152314,337.8625945,352.3336714,405.3620914,290.0024904,245.7919688,342.1267254,289.3738624,332.828052,304.6185022,309.9638006,363.055661,352.427585,395.7396648,390.2983996,423.3412797,447.0511202,598.908801,443.0812897,308.5422631,291.529712,270.269736,336.6399673,430.2565102,301.8711199,228.9406192,171.0749349,189.8021755,205.3938672
149,270.903785,270.903785,270.903785,270.903785,270.903785,270.903785,270.903785,270.903785,248.914163,241.8392319,241.9127419,237.8837192,232.3765671,230.8596276,230.448031,228.7305709,227.8141323,226.3358117,226.6443228,225.5428046,225.1125431,223.7432455,224.8748609,225.1443984,224.1217557,225.252041,225.4983712,225.5490472,224.5028887,326.8390964,277.2272893,276.0746366,268.2255626,299.3381613,297.7529821,239.491203,251.0828022,260.544506,289.8524354,283.8269435,265.7022234,258.2136817,277.1819288,269.3299085,247.9778776,258.7597036,245.5982937,249.2063019,242.447688,242.1220128,278.3282802,269.0098918,263.6338889,283.5556498,284.1458042,293.8971962,258.1607758,314.6021269,309.6895332,332.6832014,322.6120025,304.9514331,280.7214055,282.5627045,289.784618,303.8651666,298.4187771,293.273522,360.6316665,332.2239733,301.074685,287.5202244,278.7488284,419.5193287,351.1413777,370.7360188,378.0279437,390.1658168,374.2093893,442.0188597,417.0738252,345.9430476,306.527922,333.9022773,333.8747003,460.6395337,314.4893415,396.3133036,409.1705946,332.4392954,304.2947835,292.9701783,292.7801156,257.671152,363.7144314,356.3253145,255.3993243,185.2357375,189.5893927,199.1580422
150,270.7046667,270.7046667,270.7046667,270.7046667,270.7046667,270.7046667,270.7046667,270.7046667,246.9620955,243.0645502,240.9430943,238.3784504,230.9978037,229.6848086,226.4299332,227.9314115,224.6014324,226.3432537,226.4358755,224.4059148,224.5083941,224.6416348,223.75139,223.5671683,224.4324465,224.7705617,225.4075044,224.631079,331.5715364,312.3944905,279.02649,269.6809424,267.4902129,296.8898531,300.156142,235.9638721,249.2502837,251.5098057,286.0274128,272.369733,261.1494736,257.7574002,272.4315827,271.1327846,261.6559845,259.9870944,247.5529532,248.5743072,233.2707591,275.7380153,269.3230185,262.9915899,282.1307988,258.1554794,304.8656016,265.0188552,246.1258678,252.0511274,293.0778197,313.418938,291.5234784,285.9357133,291.2602458,310.4048393,314.111348,300.620797,371.0366747,365.4633003,348.3334541,326.4058219,279.8660057,277.69978,270.0258696,358.3468545,397.3281598,305.3282349,343.577035,347.0940748,394.9720306,385.2668003,374.5399489,349.9115676,328.9181737,327.1240978,355.6906247,389.355046,363.4448446,347.9629178,388.5686798,326.0021685,270.6880581,230.6703909,291.936347,226.3566183,340.0383169,262.0170623,214.3787616,193.1241969,215.8195258,171.4796868
151,269.584578,269.584578,269.584578,269.584578,269.584578,269.584578,269.584578,269.584578,238.9626039,240.2058337,238.1372252,236.7389499,228.7108297,226.7461367,226.1434766,225.6534377,225.0893446,224.5942343,223.8578248,223.6013517,222.6607522,221.3064773,221.5649323,222.9237084,223.3861431,224.3556017,222.4811434,223.4039756,325.593877,315.3125751,273.5201967,305.2449946,303.8660424,295.9309161,240.6841018,256.8893655,251.1031272,283.9270329,286.043987,274.2723992,297.7439712,272.9980569,274.4619109,247.422949,247.5759249,245.724565,283.6915709,238.850362,238.7413741,282.2216744,305.340773,260.9404334,283.4223859,269.1240676,304.1093738,253.4111142,241.1571825,240.0948962,290.8787162,287.9210206,290.7770257,317.7142314,347.4285907,340.4221113,298.3914458,322.7253024,375.1562818,358.9739206,339.6933466,291.9669139,279.7899309,280.9316859,264.9344122,304.575276,311.9908204,312.1142015,343.2709294,338.8108808,404.1395658,382.2351272,357.7848263,317.952146,313.6556816,317.7862341,342.0495042,332.2763479,353.6180982,339.5787822,370.7357067,339.6753546,307.84841,231.8757959,215.8407826,198.5948196,283.5346953,272.0190655,212.0992252,252.3145811,228.9029208,183.597489
152,269.5565571,269.5565571,269.5565571,269.5565571,269.5565571,269.5565571,269.5565571,269.5565571,238.6132834,237.8484934,236.8645437,234.2422634,228.6961731,226.7365311,226.1185478,225.5992386,224.7035387,223.7850659,222.8399156,222.6535212,222.6549945,221.2672155,221.546963,222.3736944,222.7021256,223.1715026,222.4329675,222.418283,325.5174771,275.2977133,303.7972002,304.5734548,299.4792064,289.8699508,238.4738255,255.3236323,246.6239294,281.2073715,270.0530841,260.185513,297.9090563,268.9186284,267.2518036,259.0979155,257.2745432,253.6667789,282.5584939,238.4095478,291.027809,280.0190386,302.613205,259.501456,268.1610381,260.0573909,300.0428044,243.6281516,239.3107242,272.222462,291.5987643,286.511507,289.2395065,308.3080746,342.8420688,327.4493163,300.2886232,318.4635751,373.7421652,297.7658991,353.4901037,297.7740651,279.0447638,266.1581216,258.9447833,302.8258846,298.250835,319.9534399,345.8613653,333.7701889,282.6974366,336.0713064,337.3443133,278.9908813,327.8305832,278.1205936,320.4556615,295.8261746,297.9242215,331.4691715,329.505924,311.4206455,287.9872064,223.8957309,219.1049821,192.2836206,275.4690377,311.5483339,217.9359041,271.8598158,218.9311201,186.2947195
153,268.1538761,268.1538761,268.1538761,268.1538761,268.1538761,268.1538761,268.1538761,268.1538761,237.5432723,236.8639673,235.631716,233.0862256,226.6110004,225.565128,224.0236949,221.5437814,222.8194159,222.6299997,220.8766158,221.0267652,220.9029455,220.0276204,221.4068394,221.7439006,221.5317067,220.6935138,221.3222553,221.1500557,324.1191318,273.7433055,301.3284334,301.6753723,293.6282598,214.8851059,251.5622588,246.4015738,244.2084796,279.4028745,269.9600935,257.2301938,273.2932729,264.8727503,257.2051344,247.6020886,250.8297977,240.4794716,278.7418285,312.788457,289.245497,270.132725,290.5131006,280.4096003,263.1772161,296.172008,303.0317787,253.1720033,239.6217177,285.46277,290.8262104,287.3503393,295.8278826,308.4715925,365.5380719,314.7397893,296.193049,321.4803471,361.905734,355.5835222,338.8783496,345.3365046,299.0870299,281.7992809,295.0723157,290.5634875,261.8172252,307.1185624,284.1057788,322.9288492,319.772574,316.8864649,384.940363,238.1330637,315.1772824,333.8790596,291.9499603,268.8813243,260.91043,277.2977042,318.5072405,332.0620046,215.7862771,205.2440782,245.072957,196.1836761,230.664901,328.5139839,185.5707194,170.8883552,186.12827,159.0691799
154,268.0295364,268.0295364,268.0295364,268.0295364,268.0295364,268.0295364,268.0295364,268.0295364,237.2906086,237.5079099,233.5271742,231.6845395,224.7935925,222.6150576,223.88785,221.7790901,222.2236977,222.0067955,220.5605332,219.1235656,219.0875958,219.2353443,220.8591082,220.6734078,220.9976217,220.5147494,220.9317436,220.9950667,311.2569855,272.603055,301.1402329,297.4833237,293.4838145,214.1034663,251.2046531,246.1549033,239.7030679,278.6098635,269.3310903,293.4840435,272.4528886,264.0743583,247.548175,252.9808474,249.3416062,278.7028848,258.8356561,313.9613871,268.9130971,255.3081715,269.8795984,257.6009272,285.1749245,250.8815508,247.9122368,242.6245087,252.005994,313.1880068,280.7310657,285.0760496,283.6108205,313.4700871,334.359712,296.8460164,319.2894122,319.8463814,348.094703,340.6471398,356.5764354,334.1731875,305.0355827,270.2676818,275.920757,393.6510402,326.0395134,329.899594,310.7949139,320.2023873,307.7861709,316.007208,322.7600635,252.0432157,311.9304404,304.6365229,257.9887489,244.1012842,261.0453199,294.8666135,343.2923906,330.1403651,211.8375595,209.3510678,214.2992972,193.1234558,226.4543646,231.1683246,188.512585,168.3889332,185.4964125,151.9866328
155,267.6589137,267.6589137,267.6589137,267.6589137,267.6589137,267.6589137,267.6589137,241.6393594,237.9816521,234.5289989,232.3524411,231.102654,223.7369671,223.3699929,221.5243317,220.9519865,220.6881073,220.5934646,218.8315157,218.3058943,218.7339428,220.331253,220.693428,219.1294444,219.8382682,219.5195236,220.4637174,310.6848099,313.2246008,310.2715883,301.3689971,213.109101,213.7840869,232.6278492,245.5458113,240.1073971,280.8513155,306.9129456,306.1062116,275.518637,264.3505931,261.1970371,251.2287941,294.1071267,291.6772999,269.9798427,275.9031567,325.3792553,285.20671,266.4069754,277.4263027,294.6477823,246.2545154,248.8638856,245.2867636,243.1339275,254.4156289,284.0354412,277.3961026,270.9568788,304.7371569,358.5499331,301.2200449,292.4812108,316.6007649,321.3866671,336.9622643,335.919997,365.2586121,365.1143057,282.2958329,341.5867419,282.5237777,327.3713755,328.7203666,331.2975767,323.873816,317.7938909,309.7306028,323.4264245,352.9408483,318.9211751,314.4195229,295.972765,219.9065511,237.6323429,267.3028444,271.5343153,323.2972034,242.5364284,181.9799803,196.7717054,198.8550789,199.0293618,223.264124,177.6760229,204.0128957,166.4938745,159.7021576,145.7312517
156,266.5583564,266.5583564,266.5583564,266.5583564,266.5583564,266.5583564,266.5583564,239.048607,236.5512727,233.3078983,231.28631,222.3522344,221.9412635,221.4961296,219.8523041,220.0450239,219.6666115,219.3388184,217.7381489,217.1354464,217.8315549,219.2123087,218.4806476,218.2482475,218.6559931,218.7120161,219.623295,307.6349602,311.7444187,305.3006162,299.5157276,212.1804385,212.1674461,231.7869493,243.1319289,238.4073622,278.3972425,304.8718504,296.2558632,270.6143937,263.8473779,258.9401795,247.4185297,288.9279928,263.8610189,268.8746489,271.5345282,319.0449682,286.5701216,268.4248889,278.2579922,297.8543187,243.0522226,246.5524663,245.0785117,241.9362918,242.3727191,270.3344393,263.9882252,269.0674598,303.1896484,293.3002032,291.6617322,301.5267478,317.7182252,301.5836467,335.5380121,332.6772283,365.4969125,365.0580139,281.8931639,298.5740781,254.5086201,291.5270448,283.6531478,293.2713225,390.5672236,407.8797133,379.974794,393.951918,468.7850154,273.6680588,244.6575835,267.4402922,232.5184638,254.5960341,238.2375697,240.3228514,243.6753611,238.3665123,220.7364549,216.9543486,193.5240446,204.3988081,248.3061407,231.2712542,228.8045247,187.2432791,168.6226558,141.4539401
157,266.5421023,266.5421023,266.5421023,266.5421023,266.5421023,266.5421023,266.5421023,239.0162639,235.321359,232.1779805,231.1124886,222.2909979,221.8862434,220.6330497,219.8516237,219.2085042,218.785297,218.925277,217.5797,217.0967933,218.4422025,218.6063088,218.3630297,217.8376488,218.4062806,218.6751899,219.2105284,307.2838196,308.6917162,304.5707637,296.1060948,215.5813753,213.8191205,231.6347863,241.5866263,226.7760873,274.8485612,304.809449,295.3719726,268.6772482,252.3302303,253.7031019,246.1470904,288.7253039,262.0777437,268.0136067,268.0385014,304.1754072,286.6324556,266.5072593,276.7402284,292.1837165,238.7869084,244.5021675,231.7559455,273.3246741,294.3275613,268.1794909,261.9831989,268.7196914,300.6553974,299.2102441,296.6751242,294.1033807,346.3304005,300.7378955,326.934889,347.9577785,360.2611668,334.3242592,280.5639481,249.1656901,274.6414309,290.1540222,293.3389819,224.4830384,396.7994409,431.5369246,436.4867739,445.5950327,376.4732212,280.6202749,289.3338554,324.5460578,224.5930053,204.0721238,219.4336239,221.2717909,230.9043662,198.5465604,251.6506633,187.6151706,189.512034,198.5587937,217.9268721,188.9925112,183.862155,148.9284718,166.9391961,144.086095
158,265.8196118,265.8196118,265.8196118,265.8196118,265.8196118,265.8196118,265.8196118,232.9988482,233.3523604,230.1284627,229.9088346,221.2755035,220.3041942,219.6225409,219.2239811,218.3143521,217.9386298,218.1609507,215.8694694,217.3486447,217.4882012,216.8031659,216.7663764,216.3787085,217.0720797,218.0866605,218.7409817,309.8992796,307.8403298,297.7849185,214.4436623,213.9468399,230.3563831,230.7484019,235.0438026,226.7804518,303.2255376,292.301292,267.9084231,260.9980292,251.9744408,249.6828484,247.6896451,274.9957952,277.7921825,279.5966664,302.7017335,306.6490463,280.7116516,283.734838,285.2066299,244.7776265,253.0938274,322.1021825,317.9303165,323.3886878,257.9199697,268.9700385,272.7484387,317.7444246,319.8042692,299.4434696,294.9746735,307.827191,343.8394917,325.6447992,325.8425702,332.765859,371.8170508,313.3510299,253.9264575,263.2567329,272.3429725,289.6960094,294.2108561,253.9225811,398.0793306,431.1693056,440.3961858,464.7924164,381.8487005,290.5829881,318.1648894,334.5670639,234.3574336,199.2072631,198.0330867,237.5610171,228.9371864,199.8456487,168.9295807,179.0982455,176.2991248,189.090258,179.1204328,188.0866993,181.1817192,165.2943165,146.4673014,138.0013082
159,265.4071639,265.4071639,265.4071639,265.4071639,265.4071639,265.4071639,265.4071639,232.6380583,231.4092058,230.0041907,226.9964302,219.6194744,219.1356532,216.8714501,217.2658345,217.5258704,217.0603613,216.5421518,214.9024728,215.8323788,216.0133033,215.2534531,215.8479701,216.0840152,217.6418363,218.1174169,321.1948148,308.8830615,305.007154,298.0407942,213.4361729,211.5797111,229.6142065,225.955433,226.0112104,224.7096202,309.163974,293.8462326,268.2845354,260.3269389,249.7050893,247.211449,268.8550473,275.2714199,277.8258736,331.4039545,302.3127483,256.7658848,270.9153796,281.7784454,268.4227202,245.5321204,251.0880432,321.9826812,317.5481916,299.093165,258.9484942,267.3786191,270.9317087,302.1801458,281.5552189,296.0237895,299.460162,321.7460119,312.4947328,325.6513092,323.051868,333.2236472,364.7373591,316.6847588,251.3443576,264.5265774,269.2150741,288.042184,221.1372055,315.1914635,342.4681616,362.7385631,357.8419222,292.1287175,384.2395928,288.9265355,315.439935,333.1486315,183.3761913,212.9633007,224.2101779,237.0674752,194.6464492,206.7418151,170.0872347,183.9383788,178.8931833,171.1937387,163.1327356,191.5265564,207.3337027,160.2635967,158.0706453,138.4450785
160,264.249806,264.249806,264.249806,264.249806,264.249806,264.249806,264.249806,232.9058217,229.5253905,227.8467164,225.9042663,216.5679894,218.1673454,217.1667685,216.2008628,215.4697525,214.240637,214.6205573,215.2599447,214.6282543,214.757719,214.0366481,214.6912952,216.2697362,216.360529,217.0335866,307.0277748,307.9447564,298.8889012,213.8761953,208.6040712,210.3598077,228.8258801,238.2024431,223.112793,306.6421993,306.9223328,265.7858005,259.212229,254.4263532,247.2203698,244.8781221,280.5480661,284.9071129,341.3283701,330.1252046,255.9016822,247.5483586,233.933814,264.8222355,262.0008386,240.7915529,349.5574197,330.1358677,323.0861709,288.1133276,256.2418051,269.7861135,268.0880874,298.9777941,303.2665208,293.4282606,310.17644,339.0431148,291.7683415,325.8720324,321.4699044,331.6854616,339.7722695,381.3142393,307.0984097,322.0550033,324.8416859,348.0784956,327.7677851,371.8651379,305.3186932,307.4712873,316.7369007,224.3827798,253.6699024,290.434739,307.9320794,257.0825647,191.1654858,228.903388,210.7453842,236.8268939,181.6624815,165.7410207,168.1766198,188.4511954,157.3044095,172.5701423,182.5197808,161.1997132,192.7162767,144.5376596,147.9422798,130.9343979
161,264.1456145,264.1456145,264.1456145,264.1456145,264.1456145,264.1456145,264.1456145,232.8374265,228.775526,227.4641412,224.4961227,216.9011963,214.5419179,215.77836,215.5775381,215.1423675,213.8687764,212.9389579,214.2095212,214.6282457,213.2097951,213.6980149,215.1696521,215.2261543,215.983181,216.7888129,306.8652294,310.0693055,210.142099,210.001705,210.3660049,227.758349,222.5383266,222.403589,222.9412895,310.1955601,298.9530855,264.2030214,256.2173121,248.2592548,247.1981853,405.5020217,351.378039,347.2870604,330.6628713,227.3114409,256.6514996,246.1335042,228.918551,266.4241988,261.526638,279.7710299,353.9990802,330.4450594,322.0778214,281.3914084,254.7913786,272.86586,297.3451459,301.8606416,302.2534559,294.3285774,331.0856524,334.5610599,290.3893031,367.2739085,360.1002502,335.3853646,356.474491,341.4626188,256.885286,286.0610954,280.2120599,297.4323398,285.2967196,321.4855671,303.6244277,311.9648479,310.2031234,202.1356393,272.978027,324.1591439,248.6165885,249.6885431,184.8680577,215.8455329,234.5756862,237.3756432,237.0176138,165.2079171,166.6582045,168.3733257,150.2026462,163.3440054,167.2092478,159.6601115,168.2927557,140.3712491,147.8461267,133.2790366
162,261.3475808,261.3475808,261.3475808,261.3475808,261.3475808,261.3475808,261.3475808,227.4394889,225.8786124,223.5469702,215.4508736,214.8664986,213.3294079,212.916251,213.1176454,211.7709871,211.388896,211.9950493,211.9786771,210.362817,211.4128716,212.4898967,213.0321875,213.7543145,212.3890298,212.5744255,311.1930481,207.5891642,207.8900271,208.4787573,207.4103423,223.955908,235.4224191,223.9032293,305.3683647,308.5752855,289.0265402,258.8749426,257.4996583,275.5698388,272.7567012,354.458416,349.0888801,228.7407303,219.3252,215.7450504,248.2664593,268.7859986,226.2489869,265.8089397,247.092581,279.3785515,353.7610518,324.8010453,305.6956978,281.7141263,253.9096825,268.5037657,298.0062114,287.7794186,302.0672736,294.3153193,317.2622386,313.1192822,288.1410943,365.8205931,345.9720866,329.1677489,329.7333496,340.2044099,258.3256471,284.3832514,282.821555,248.5316823,284.1565794,229.3410774,225.1180664,225.4371289,235.4882652,284.5572781,321.483042,326.3993542,241.1859466,247.307416,194.5906332,214.6410331,256.7553833,220.9842165,173.5016432,181.7692558,234.4179055,254.1554796,178.3299408,174.9327538,157.2773032,139.6573699,157.3331687,139.5585706,140.6893442,130.8074881
163,261.3275877,261.3275877,261.3275877,261.3275877,261.3275877,261.3275877,261.3275877,227.2941858,225.1101554,223.2613555,215.1058517,214.4495302,212.7575606,212.6921399,212.5639058,211.4714773,211.0151669,211.8145821,211.5797037,211.4828577,212.2903628,212.3840068,212.7622546,213.2808337,212.1056013,212.5452155,309.4792019,210.495724,207.7426205,206.3805014,207.3797788,219.1014365,232.8836584,223.6316748,302.7587384,307.2167739,257.7600278,257.4812004,255.3096062,275.2179349,271.5585415,336.5621138,345.4391203,228.7266174,216.1049406,246.6006233,240.6637145,356.6738861,229.5445573,283.3364757,281.8959153,322.718924,321.944847,293.9651957,269.1772468,257.3586629,267.9324936,298.595994,290.2282347,286.9165189,293.3268785,294.6011128,332.4448128,296.309469,287.3557815,379.5324818,405.3824409,332.1995633,314.7189929,317.440554,258.1751867,286.5273339,278.5057484,260.0403191,254.2601767,227.399397,220.0155004,230.543722,292.6463801,287.5060321,321.1687641,231.6158782,327.2963645,319.3056273,265.2569833,268.8364019,252.1871852,224.1835186,240.8043983,235.3496791,235.054559,243.8930713,178.9130691,182.8808612,147.8387471,137.4995553,146.9455001,133.8940435,134.8083663,130.2243645
164,260.9483733,260.9483733,260.9483733,260.9483733,260.9483733,260.9483733,228.2377744,226.0286852,222.0513543,221.4708805,213.8697152,211.5403939,212.2652043,211.7546259,210.8887086,210.9218783,211.3734198,211.2487637,211.4400397,211.78542,211.6848666,212.5710721,212.5414114,211.5682621,309.2554188,311.8978088,210.013239,208.6371846,207.1376359,207.5056127,223.2232099,206.5313492,218.7011226,220.4254015,299.5736308,298.0618955,263.2026247,289.2725708,289.8217294,407.2705321,350.4303505,237.0051112,232.741293,227.6052956,309.2316234,296.030604,358.2828365,347.1522125,288.5167691,285.637909,266.2097085,321.8693244,321.3585793,277.1904602,270.7354472,260.6713218,274.4151771,298.1157555,297.5126891,301.7309793,300.7564932,301.9162182,327.9530739,294.4144614,348.8641536,368.1359514,334.7195077,319.1958016,316.7600546,305.680681,249.7709883,276.2903194,292.0049053,265.5949449,291.5570326,262.690863,265.4226446,280.013134,289.185586,287.3532241,319.2835026,301.3560804,328.2675301,304.6894846,269.6921881,247.4209665,247.4481163,221.9367364,216.8459124,200.3790758,228.0810559,264.9962431,193.1282751,175.1532891,168.0622669,130.2946129,130.0916952,130.3433122,132.1315806,126.9136606
165,260.93863,260.93863,260.93863,260.93863,260.93863,260.93863,228.236504,224.4232842,221.8030522,221.1871523,213.8378089,211.5227663,211.7950829,210.9729782,210.7661412,210.9001443,210.8713082,210.5854665,211.1684623,210.8113159,211.3823141,211.8733056,212.28244,211.4232743,309.2481175,311.6402254,209.9724085,208.0420979,206.7070492,204.8944806,222.8892141,203.9055251,218.7480825,304.7862261,298.8430716,262.3819832,287.4675302,275.4593517,275.8964336,407.4045045,349.8885161,247.8496867,233.5360012,225.6130888,308.5480129,295.1030228,357.1219795,324.659586,289.6015636,284.1094101,265.7514915,321.0450309,305.0612811,276.0712035,265.2210429,258.0615363,271.0465327,297.9825703,285.9077272,310.3102278,303.6495073,321.3252036,335.4014996,283.3339723,321.0456888,371.4726962,328.1082467,314.3001627,309.0134118,324.1915782,270.9742077,273.363015,293.9035804,294.6898345,262.824422,260.866491,279.5719262,275.3838553,277.4920161,292.976174,308.0163217,294.7512753,330.0266207,297.9428098,262.1529533,189.395634,219.6962636,241.8530201,219.5260466,202.3845739,222.9907336,264.8956784,188.6542105,182.4168308,132.5987147,127.1032622,128.0292197,126.630525,129.2408401,120.7756843
166,260.7216101,260.7216101,260.7216101,260.7216101,260.7216101,260.7216101,228.0674423,224.2606288,221.0486219,220.8197482,212.2095743,211.2449723,211.1847446,210.7830854,210.2782945,210.1833936,210.6804677,210.0888138,210.2840478,210.3608308,211.1475092,211.0357668,211.8805258,210.6949066,308.8841941,310.3294162,208.6371705,206.7413285,205.126943,205.2237116,222.5270961,203.6443554,219.0323824,304.5668531,298.1551529,261.8742414,284.1387236,273.1687782,273.3839813,407.1374406,356.8961783,238.5478602,314.6186657,320.2356463,274.7804428,276.4497319,356.4804146,320.4179288,288.2462073,284.1335611,263.1442492,311.0035703,273.9533875,271.665525,261.5858352,268.4438458,267.7011146,293.2895082,286.3922595,291.0261179,306.3173633,349.734888,359.2657294,317.1546753,357.5149354,401.6039828,323.2415383,311.7962284,375.105762,328.4283395,267.871364,273.7188952,289.3527348,293.556164,260.827186,269.2318113,269.3455903,298.5759267,297.6134019,302.7685907,295.7275235,294.2536982,386.954805,317.7306276,320.8476122,194.7016454,246.9404411,229.8336063,235.3678355,216.4634964,229.9751302,231.4439185,202.6275455,190.4141752,129.9377418,141.3271523,145.0669334,146.2409201,142.5519059,120.3228881
167,260.7151263,260.7151263,260.7151263,260.7151263,260.7151263,260.7151263,227.8146275,224.208302,220.9232188,219.978764,212.1945748,211.189427,210.5038202,210.3966451,209.664509,208.8708009,210.5702957,209.933169,209.394903,210.2397812,210.0095472,210.7532124,209.6388729,210.7407843,308.2862684,308.2358603,207.7942639,206.322008,204.5505837,220.0542291,213.5247394,203.373624,218.8217187,303.6958767,298.1290934,260.7131092,283.3972365,273.0715911,273.3699763,413.1080806,354.9135009,234.6789656,328.0641837,317.9286629,275.0030191,355.4937663,334.122361,320.8586896,281.2074638,275.8000355,332.5866414,252.3826235,275.3022034,269.9530203,264.142442,306.4547654,298.9537533,281.0957405,301.9976602,294.1091838,405.0919505,372.9831897,336.6488939,370.3445872,354.8716333,303.0043919,320.9216329,311.3471688,349.0277845,281.097156,273.994705,279.9851185,287.8236552,290.9398618,253.4737355,251.8391818,255.1408205,255.3777773,239.2346487,261.3662407,294.6912159,342.7590541,333.7239585,291.3712002,231.6564179,200.9276276,255.4895677,238.4782703,284.2875221,228.0981221,308.7186527,269.8172056,180.9302723,173.4245736,130.8710433,153.9641069,155.1747538,152.6131554,151.3147876,116.7559254
